[Ano],[Mês/Ano],[Campo],[Bacia],[Instalação],[Poço],[Estado],[Ambiente],[Produção de Óleo (m³)],[Produção de Gás Associado (Mm³)],[Produção de Gás Não Associado (Mm³)],[Produção de Água (m³)],[Injeção de Gás (Mm³)],[Produção de Condensado (m³)],[Injeção de Água para Recuperação Secundária (m³)],[Injeção de Água para Descarte (m³)],[Injeção de Gás Carbônico (Mm³)],[Injeção de Nitrogênio (Mm³)],[Injeção de Vapor de Água (t)],[Injeção de Polímeros (m³)],[Injeção de Outros Fluidos (m³)],[Produção Total (m³)],[Gás Total (Mm³)],[Produção de óleo (Mm³)],Mês,Ano,Data
2024,jan/2024,SUL DE TUPI,Santos,FPSO CIDADE DE PARATY,7TUP120DRJS,Rio de Janeiro,MAR,7993.0,1992.0,0.0,54.0,0.0,,,,,,,,,8047.0,1992.0,7.993,Jan,2024,2024-01-01
2024,jan/2024,SUL DE TUPI,Santos,FPSO CIDADE DE MARICÁ,8LL87DRJS,Rio de Janeiro,MAR,5093.0,1159.0,0.0,423.0,0.0,,,,,,,,,5516.0,1159.0,5.093,Jan,2024,2024-01-01
2024,jan/2024,SUL DE TUPI,Santos,Petrobras 66,7LL69RJS,Rio de Janeiro,MAR,5917.0,1389.0,0.0,731.0,0.0,,,,,,,,,6648.0,1389.0,5.917,Jan,2024,2024-01-01
2024,jan/2024,SÉPIA,Santos,FPSO Carioca,1BRSA976RJS,Rio de Janeiro,MAR,44623.0,13644.0,0.0,12.0,0.0,,,,,,,,,44635.0,13644.0,44.623,Jan,2024,2024-01-01
2024,jan/2024,SÉPIA,Santos,FPSO Carioca,7SEP6RJS,Rio de Janeiro,MAR,41746.0,8043.0,0.0,10.0,0.0,,,,,,,,,41756.0,8043.0,41.746,Jan,2024,2024-01-01
2024,jan/2024,SÉPIA_ECO,Santos,FPSO Carioca,1BRSA976RJS,Rio de Janeiro,MAR,97947.0,29949.0,0.0,27.0,0.0,,,,,,,,,97974.0,29949.0,97.947,Jan,2024,2024-01-01
2024,jan/2024,SÉPIA_ECO,Santos,FPSO Carioca,7SEP6RJS,Rio de Janeiro,MAR,91631.0,17654.0,0.0,23.0,0.0,,,,,,,,,91654.0,17654.0,91.631,Jan,2024,2024-01-01
2024,jan/2024,CARATINGA,Campos,Petrobras 43,7BR51HPRJS,Rio de Janeiro,MAR,1167.0,56.0,0.0,3217.0,0.0,,,,,,,,,4384.0,56.0,1.167,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO B,7PRG64HPRJS,Rio de Janeiro,MAR,3909.0,46.0,0.0,34758.0,0.0,,,,,,,,,38667.0,46.0,3.909,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO A,7PRG70HRJS,Rio de Janeiro,MAR,30592.0,163.0,0.0,16920.0,0.0,,,,,,,,,47512.0,163.0,30.592,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO A,7PRG73HPRJS,Rio de Janeiro,MAR,15071.0,173.0,0.0,8272.0,0.0,,,,,,,,,23343.0,173.0,15.071,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO A,7PRG81HRJS,Rio de Janeiro,MAR,14070.0,82.0,0.0,5007.0,0.0,,,,,,,,,19077.0,82.0,14.07,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO B,7PRG42HRJS,Rio de Janeiro,MAR,6000.0,64.0,0.0,48331.0,0.0,,,,,,,,,54331.0,64.0,6.0,Jan,2024,2024-01-01
2024,jan/2024,PEREGRINO,Campos,PEREGRINO A,7PRG49HRJS,Rio de Janeiro,MAR,3263.0,36.0,0.0,22098.0,0.0,,,,,,,,,25361.0,36.0,3.263,Jan,2024,2024-01-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT2HPRJS,Rio de Janeiro,MAR,6373.0,24.0,0.0,382.0,0.0,,,,,,,,,6755.0,24.0,6.373,Mar,2024,2024-03-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT4HPRJS,Rio de Janeiro,MAR,7792.0,30.0,0.0,182.0,0.0,,,,,,,,,7974.0,30.0,7.792,Mar,2024,2024-03-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT6HPRJS,Rio de Janeiro,MAR,8266.0,77.0,0.0,104.0,0.0,,,,,,,,,8370.0,77.0,8.266,Mar,2024,2024-03-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT8HRJS,Rio de Janeiro,MAR,5477.0,41.0,0.0,762.0,0.0,,,,,,,,,6239.0,41.0,5.477,Mar,2024,2024-03-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT10HRJS,Rio de Janeiro,MAR,13895.0,487.0,0.0,172.0,0.0,,,,,,,,,14067.0,487.0,13.895,Mar,2024,2024-03-01
2024,mar/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,9OGX44HPRJS,Rio de Janeiro,MAR,6229.0,104.0,0.0,20751.0,0.0,,,,,,,,,26980.0,104.0,6.229,Mar,2024,2024-03-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL36HPRJS,Rio de Janeiro,MAR,1778.0,4.0,0.0,7511.0,0.0,,,,,,,,,9289.0,4.0,1.778,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL16HRJS,Rio de Janeiro,MAR,2615.0,27.0,0.0,4134.0,0.0,,,,,,,,,6749.0,27.0,2.615,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL47HRJS,Rio de Janeiro,MAR,3512.0,56.0,0.0,6856.0,0.0,,,,,,,,,10368.0,56.0,3.512,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL14HRJS,Rio de Janeiro,MAR,1962.0,40.0,0.0,21179.0,0.0,,,,,,,,,23141.0,40.0,1.962,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL11HPRJS,Rio de Janeiro,MAR,2173.0,69.0,0.0,24601.0,0.0,,,,,,,,,26774.0,69.0,2.173,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL4HPRJS,Rio de Janeiro,MAR,574.0,3.0,0.0,10975.0,0.0,,,,,,,,,11549.0,3.0,0.574,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL2HPBRJS,Rio de Janeiro,MAR,3442.0,86.0,0.0,40053.0,0.0,,,,,,,,,43495.0,86.0,3.442,Aug,2024,2024-08-01
2024,ago/2024,POLVO,Campos,Polvo A,7POL1HRJS,Rio de Janeiro,MAR,806.0,19.0,0.0,14654.0,0.0,,,,,,,,,15460.0,19.0,0.806,Aug,2024,2024-08-01
2024,set/2024,POLVO,Campos,Polvo A,7POL36HPRJS,Rio de Janeiro,MAR,600.0,1.0,0.0,3950.0,0.0,,,,,,,,,4550.0,1.0,0.6,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL16HRJS,Rio de Janeiro,MAR,2595.0,20.0,0.0,4059.0,0.0,,,,,,,,,6654.0,20.0,2.595,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL47HRJS,Rio de Janeiro,MAR,4573.0,53.0,0.0,5646.0,0.0,,,,,,,,,10219.0,53.0,4.573,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL14HRJS,Rio de Janeiro,MAR,1709.0,29.0,0.0,20771.0,0.0,,,,,,,,,22480.0,29.0,1.709,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL11HPRJS,Rio de Janeiro,MAR,2023.0,69.0,0.0,24185.0,0.0,,,,,,,,,26208.0,69.0,2.023,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL4HPRJS,Rio de Janeiro,MAR,837.0,4.0,0.0,16903.0,0.0,,,,,,,,,17740.0,4.0,0.837,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL2HPBRJS,Rio de Janeiro,MAR,3506.0,87.0,0.0,38627.0,0.0,,,,,,,,,42133.0,87.0,3.506,Sep,2024,2024-09-01
2024,set/2024,POLVO,Campos,Polvo A,7POL1HRJS,Rio de Janeiro,MAR,1283.0,28.0,0.0,21193.0,0.0,,,,,,,,,22476.0,28.0,1.283,Sep,2024,2024-09-01
2024,jan/2024,POLVO,Campos,Polvo A,9POL46DRJS,Rio de Janeiro,MAR,1251.0,59.0,0.0,37733.0,0.0,,,,,,,,,38984.0,59.0,1.251,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL36HPRJS,Rio de Janeiro,MAR,1868.0,20.0,0.0,6356.0,0.0,,,,,,,,,8224.0,20.0,1.868,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL16HRJS,Rio de Janeiro,MAR,1805.0,57.0,0.0,2815.0,0.0,,,,,,,,,4620.0,57.0,1.805,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL14HRJS,Rio de Janeiro,MAR,2079.0,34.0,0.0,19487.0,0.0,,,,,,,,,21566.0,34.0,2.079,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL11HPRJS,Rio de Janeiro,MAR,2296.0,61.0,0.0,25167.0,0.0,,,,,,,,,27463.0,61.0,2.296,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL4HPRJS,Rio de Janeiro,MAR,607.0,30.0,0.0,11985.0,0.0,,,,,,,,,12592.0,30.0,0.607,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL2HPBRJS,Rio de Janeiro,MAR,4550.0,60.0,0.0,37139.0,0.0,,,,,,,,,41689.0,60.0,4.55,Jan,2024,2024-01-01
2024,jan/2024,POLVO,Campos,Polvo A,7POL1HRJS,Rio de Janeiro,MAR,1255.0,13.0,0.0,20621.0,0.0,,,,,,,,,21876.0,13.0,1.255,Jan,2024,2024-01-01
2024,fev/2024,POLVO,Campos,Polvo A,9POL46DRJS,Rio de Janeiro,MAR,925.0,47.0,0.0,35120.0,0.0,,,,,,,,,36045.0,47.0,0.925,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL36HPRJS,Rio de Janeiro,MAR,1589.0,17.0,0.0,6325.0,0.0,,,,,,,,,7914.0,17.0,1.589,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL16HRJS,Rio de Janeiro,MAR,2028.0,47.0,0.0,2904.0,0.0,,,,,,,,,4932.0,47.0,2.028,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL14HRJS,Rio de Janeiro,MAR,1948.0,28.0,0.0,17655.0,0.0,,,,,,,,,19603.0,28.0,1.948,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL11HPRJS,Rio de Janeiro,MAR,2077.0,84.0,0.0,21390.0,0.0,,,,,,,,,23467.0,84.0,2.077,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL4HPRJS,Rio de Janeiro,MAR,567.0,25.0,0.0,11155.0,0.0,,,,,,,,,11722.0,25.0,0.567,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL2HPBRJS,Rio de Janeiro,MAR,3864.0,51.0,0.0,34150.0,0.0,,,,,,,,,38014.0,51.0,3.864,Feb,2024,2024-02-01
2024,fev/2024,POLVO,Campos,Polvo A,7POL1HRJS,Rio de Janeiro,MAR,1169.0,8.0,0.0,19128.0,0.0,,,,,,,,,20297.0,8.0,1.169,Feb,2024,2024-02-01
2024,jun/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT2HPRJS,Rio de Janeiro,MAR,5720.0,23.0,0.0,342.0,0.0,,,,,,,,,6062.0,23.0,5.72,Jun,2024,2024-06-01
2024,jun/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT4HPRJS,Rio de Janeiro,MAR,6663.0,27.0,0.0,156.0,0.0,,,,,,,,,6819.0,27.0,6.663,Jun,2024,2024-06-01
2024,jun/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT6HPRJS,Rio de Janeiro,MAR,6989.0,69.0,0.0,88.0,0.0,,,,,,,,,7077.0,69.0,6.989,Jun,2024,2024-06-01
2024,jun/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT10HRJS,Rio de Janeiro,MAR,10684.0,382.0,0.0,132.0,0.0,,,,,,,,,10816.0,382.0,10.684,Jun,2024,2024-06-01
2024,jun/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,9OGX44HPRJS,Rio de Janeiro,MAR,5678.0,101.0,0.0,18915.0,0.0,,,,,,,,,24593.0,101.0,5.678,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL36HPRJS,Rio de Janeiro,MAR,2224.0,3.0,0.0,7951.0,0.0,,,,,,,,,10175.0,3.0,2.224,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL16HRJS,Rio de Janeiro,MAR,2425.0,28.0,0.0,3637.0,0.0,,,,,,,,,6062.0,28.0,2.425,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL47HRJS,Rio de Janeiro,MAR,3330.0,42.0,0.0,6365.0,0.0,,,,,,,,,9695.0,42.0,3.33,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL14HRJS,Rio de Janeiro,MAR,1841.0,39.0,0.0,20104.0,0.0,,,,,,,,,21945.0,39.0,1.841,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL11HPRJS,Rio de Janeiro,MAR,1862.0,48.0,0.0,24090.0,0.0,,,,,,,,,25952.0,48.0,1.862,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL4HPRJS,Rio de Janeiro,MAR,746.0,2.0,0.0,13590.0,0.0,,,,,,,,,14336.0,2.0,0.746,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL2HPBRJS,Rio de Janeiro,MAR,3669.0,64.0,0.0,38144.0,0.0,,,,,,,,,41813.0,64.0,3.669,Jun,2024,2024-06-01
2024,jun/2024,POLVO,Campos,Polvo A,7POL1HRJS,Rio de Janeiro,MAR,1252.0,21.0,0.0,23731.0,0.0,,,,,,,,,24983.0,21.0,1.252,Jun,2024,2024-06-01
2024,ago/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT2HPRJS,Rio de Janeiro,MAR,5940.0,32.0,0.0,356.0,0.0,,,,,,,,,6296.0,32.0,5.94,Aug,2024,2024-08-01
2024,ago/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,7TBMT6HPRJS,Rio de Janeiro,MAR,7256.0,97.0,0.0,91.0,0.0,,,,,,,,,7347.0,97.0,7.256,Aug,2024,2024-08-01
2024,ago/2024,TUBARÃO MARTELO,Campos,FPSO Bravo,9OGX44HPRJS,Rio de Janeiro,MAR,5691.0,136.0,0.0,18958.0,0.0,,,,,,,,,24649.0,136.0,5.691,Aug,2024,2024-08-01
2024,abr/2024,ESPADARTE,Campos,FPSO Cidade de Campos dos Goytacazes,4BRSA480DRJS,Rio de Janeiro,MAR,48078.0,2374.0,0.0,198.0,0.0,,,,,,,,,48276.0,2374.0,48.078,Apr,2024,2024-04-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG69HRJS,Rio de Janeiro,MAR,23750.0,137.0,0.0,5298.0,0.0,,,,,,,,,29048.0,137.0,23.75,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG67HRJS,Rio de Janeiro,MAR,1871.0,26.0,0.0,9821.0,0.0,,,,,,,,,11692.0,26.0,1.871,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG62HRJS,Rio de Janeiro,MAR,20901.0,114.0,0.0,12528.0,0.0,,,,,,,,,33429.0,114.0,20.901,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO B,7PRG71HPARJS,Rio de Janeiro,MAR,3051.0,14.0,0.0,2414.0,0.0,,,,,,,,,5465.0,14.0,3.051,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO C,7PRG80HPRJS,Rio de Janeiro,MAR,25362.0,353.0,0.0,300.0,0.0,,,,,,,,,25662.0,353.0,25.362,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO C,7PRG82HRJS,Rio de Janeiro,MAR,33894.0,1034.0,0.0,400.0,0.0,,,,,,,,,34294.0,1034.0,33.894,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO C,7PRG85HARJS,Rio de Janeiro,MAR,41521.0,578.0,0.0,11388.0,0.0,,,,,,,,,52909.0,578.0,41.521,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO C,7PRG87HPARJS,Rio de Janeiro,MAR,8612.0,120.0,0.0,420.0,0.0,,,,,,,,,9032.0,120.0,8.612,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG88HPRJS,Rio de Janeiro,MAR,17807.0,84.0,0.0,0.0,0.0,,,,,,,,,17807.0,84.0,17.807,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO C,7PRG91HRJS,Rio de Janeiro,MAR,10132.0,141.0,0.0,21968.0,0.0,,,,,,,,,32100.0,141.0,10.132,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG55HRJS,Rio de Janeiro,MAR,13587.0,78.0,0.0,38166.0,0.0,,,,,,,,,51753.0,78.0,13.587,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG11HRJS,Rio de Janeiro,MAR,2932.0,34.0,0.0,16025.0,0.0,,,,,,,,,18957.0,34.0,2.932,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO B,7PRG12HARJS,Rio de Janeiro,MAR,6351.0,35.0,0.0,38639.0,0.0,,,,,,,,,44990.0,35.0,6.351,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG25HRJS,Rio de Janeiro,MAR,10547.0,128.0,0.0,38254.0,0.0,,,,,,,,,48801.0,128.0,10.547,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG27HRJS,Rio de Janeiro,MAR,16031.0,157.0,0.0,44873.0,0.0,,,,,,,,,60904.0,157.0,16.031,Jul,2024,2024-07-01
2024,jul/2024,PEREGRINO,Campos,PEREGRINO A,7PRG3HRJS,Rio de Janeiro,MAR,15898.0,288.0,0.0,54059.0,0.0,,,,,,,,,69957.0,288.0,15.898,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 66,7LL90DRJS,Rio de Janeiro,MAR,65798.0,15677.0,0.0,9809.0,0.0,,,,,,,,,75607.0,15677.0,65.798,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 66,7LL69RJS,Rio de Janeiro,MAR,79717.0,17358.0,0.0,10855.0,0.0,,,,,,,,,90572.0,17358.0,79.717,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE SAQUAREMA,7LL46RJS,Rio de Janeiro,MAR,9201.0,4627.0,0.0,4337.0,0.0,,,,,,,,,13538.0,4627.0,9.201,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 69,7SLL8DRJS,Rio de Janeiro,MAR,32556.0,10113.0,0.0,940.0,0.0,,,,,,,,,33496.0,10113.0,32.556,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL119DRJS,Rio de Janeiro,MAR,83535.0,30085.0,0.0,1763.0,0.0,,,,,,,,,85298.0,30085.0,83.535,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7TUP120DRJS,Rio de Janeiro,MAR,105750.0,26991.0,0.0,441.0,0.0,,,,,,,,,106191.0,26991.0,105.75,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE PARATY,7LL22DRJS,Rio de Janeiro,MAR,86022.0,20720.0,0.0,6681.0,0.0,,,,,,,,,92703.0,20720.0,86.022,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,3BRSA839ARJS,Rio de Janeiro,MAR,36532.0,10658.0,0.0,2963.0,0.0,,,,,,,,,39495.0,10658.0,36.532,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,7LL51RJS,Rio de Janeiro,MAR,59275.0,39474.0,0.0,49551.0,0.0,,,,,,,,,108826.0,39474.0,59.275,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 66,7LL105RJS,Rio de Janeiro,MAR,97870.0,24018.0,0.0,225.0,0.0,,,,,,,,,98095.0,24018.0,97.87,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE ITAGUAÍ,7LL73DRJS,Rio de Janeiro,MAR,9324.0,6964.0,0.0,70668.0,0.0,,,,,,,,,79992.0,6964.0,9.324,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 66,3BRSA883RJS,Rio de Janeiro,MAR,27389.0,20844.0,0.0,4262.0,0.0,,,,,,,,,31651.0,20844.0,27.389,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,Petrobras 67,7LL113DRJS,Rio de Janeiro,MAR,92780.0,19692.0,0.0,37.0,0.0,,,,,,,,,92817.0,19692.0,92.78,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE SAQUAREMA,7LL91RJS,Rio de Janeiro,MAR,47770.0,10999.0,0.0,115.0,0.0,,,,,,,,,47885.0,10999.0,47.77,Jul,2024,2024-07-01
2024,jul/2024,TUPI,Santos,FPSO CIDADE DE SAQUAREMA,7LL59RJS,Rio de Janeiro,MAR,37892.0,12260.0,0.0,1174.0,0.0,,,,,,,,,39066.0,12260.0,37.892,Jul,2024,2024-07-01
2024,jul/2024,BERBIGÃO,Santos,Petrobras 68,9BBG1DRJS,Rio de Janeiro,MAR,78611.0,15757.0,0.0,39.0,0.0,,,,,,,,,78650.0,15757.0,78.611,Jul,2024,2024-07-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO A,7PRG57HRJS,Rio de Janeiro,MAR,31650.0,178.0,0.0,20933.0,0.0,,,,,,,,,52583.0,178.0,31.65,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO A,7PRG63HRJS,Rio de Janeiro,MAR,3211.0,34.0,0.0,19899.0,0.0,,,,,,,,,23110.0,34.0,3.211,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG64HPRJS,Rio de Janeiro,MAR,3184.0,37.0,0.0,28251.0,0.0,,,,,,,,,31435.0,37.0,3.184,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG71HPARJS,Rio de Janeiro,MAR,8644.0,39.0,0.0,6185.0,0.0,,,,,,,,,14829.0,39.0,8.644,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO C,7PRG80HPRJS,Rio de Janeiro,MAR,29259.0,401.0,0.0,331.0,0.0,,,,,,,,,29590.0,401.0,29.259,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO C,7PRG82HRJS,Rio de Janeiro,MAR,35879.0,1078.0,0.0,406.0,0.0,,,,,,,,,36285.0,1078.0,35.879,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO C,7PRG83HRJS,Rio de Janeiro,MAR,13872.0,398.0,0.0,55035.0,0.0,,,,,,,,,68907.0,398.0,13.872,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG12HARJS,Rio de Janeiro,MAR,4174.0,22.0,0.0,38105.0,0.0,,,,,,,,,42279.0,22.0,4.174,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO A,7PRG27HRJS,Rio de Janeiro,MAR,22169.0,213.0,0.0,37258.0,0.0,,,,,,,,,59427.0,213.0,22.169,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG29HRJS,Rio de Janeiro,MAR,6890.0,65.0,0.0,56862.0,0.0,,,,,,,,,63752.0,65.0,6.89,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO A,7PRG31HRJS,Rio de Janeiro,MAR,14134.0,67.0,0.0,1753.0,0.0,,,,,,,,,15887.0,67.0,14.134,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO A,7PRG3HRJS,Rio de Janeiro,MAR,568.0,10.0,0.0,3077.0,0.0,,,,,,,,,3645.0,10.0,0.568,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG33HRJS,Rio de Janeiro,MAR,1128.0,6.0,0.0,19092.0,0.0,,,,,,,,,20220.0,6.0,1.128,Feb,2024,2024-02-01
2024,fev/2024,PEREGRINO,Campos,PEREGRINO B,7PRG44HRJS,Rio de Janeiro,MAR,4131.0,16.0,0.0,16047.0,0.0,,,,,,,,,20178.0,16.0,4.131,Feb,2024,2024-02-01
2024,abr/2024,TARTARUGA VERDE SUDOESTE,Campos,FPSO Cidade de Campos dos Goytacazes,8TVD6DRJS,Rio de Janeiro,MAR,2643.0,193.0,0.0,3171.0,0.0,,,,,,,,,5814.0,193.0,2.643,Apr,2024,2024-04-01
2024,abr/2024,TARTARUGA VERDE SUDOESTE,Campos,FPSO Cidade de Campos dos Goytacazes,7TVD8DRJS,Rio de Janeiro,MAR,7498.0,454.0,0.0,236.0,0.0,,,,,,,,,7734.0,454.0,7.498,Apr,2024,2024-04-01
2024,abr/2024,TARTARUGA VERDE SUDOESTE,Campos,FPSO Cidade de Campos dos Goytacazes,7TVD10DRJS,Rio de Janeiro,MAR,3356.0,175.0,0.0,4097.0,0.0,,,,,,,,,7453.0,175.0,3.356,Apr,2024,2024-04-01
2024,abr/2024,TARTARUGA VERDE SUDOESTE,Campos,FPSO Cidade de Campos dos Goytacazes,9BRSA1099RJS,Rio de Janeiro,MAR,1420.0,132.0,0.0,8601.0,0.0,,,,,,,,,10021.0,132.0,1.42,Apr,2024,2024-04-01
2024,abr/2024,TARTARUGA VERDE SUDOESTE,Campos,FPSO Cidade de Campos dos Goytacazes,7TMT1DRJS,Rio de Janeiro,MAR,2809.0,98.0,0.0,1141.0,0.0,,,,,,,,,3950.0,98.0,2.809,Apr,2024,2024-04-01
2024,fev/2024,AnC_MERO,Santos,FPSO PIONEIRO DE LIBRA,3BRSA1322RJS,Rio de Janeiro,MAR,5772.0,2488.0,0.0,16.0,0.0,,,,,,,,,5788.0,2488.0,5.772,Feb,2024,2024-02-01
2024,fev/2024,AnC_MERO,Santos,FPSO Guanabara,7MRO6DBRJS,Rio de Janeiro,MAR,7661.0,3098.0,0.0,8.0,0.0,,,,,,,,,7669.0,3098.0,7.661,Feb,2024,2024-02-01
